geo_type,region,transportation_type,alternative_name,sub-region,country,Date,Frequency
county,Onslow County,walking,NA,North Carolina,United States,2020-08-07,216.79
county,Onslow County,walking,NA,North Carolina,United States,2020-08-08,241.05
county,Onslow County,walking,NA,North Carolina,United States,2020-08-09,179.39
county,Onslow County,walking,NA,North Carolina,United States,2020-08-10,185.92
county,Onslow County,walking,NA,North Carolina,United States,2020-08-11,186.26
county,Onslow County,walking,NA,North Carolina,United States,2020-08-12,196.78
county,Onslow County,walking,NA,North Carolina,United States,2020-08-13,205.68
county,Onslow County,walking,NA,North Carolina,United States,2020-08-14,253.44
county,Onslow County,walking,NA,North Carolina,United States,2020-08-15,230.28
county,Onslow County,walking,NA,North Carolina,United States,2020-08-16,172.86
county,Onslow County,walking,NA,North Carolina,United States,2020-08-17,205.26
county,Onslow County,walking,NA,North Carolina,United States,2020-08-18,178.63
county,Onslow County,walking,NA,North Carolina,United States,2020-08-19,185.07
county,Onslow County,walking,NA,North Carolina,United States,2020-08-20,188.55
county,Onslow County,walking,NA,North Carolina,United States,2020-08-21,224.6
county,Onslow County,walking,NA,North Carolina,United States,2020-08-22,211.96
county,Onslow County,walking,NA,North Carolina,United States,2020-08-23,141.98
county,Onslow County,walking,NA,North Carolina,United States,2020-08-24,180.66
county,Onslow County,walking,NA,North Carolina,United States,2020-08-25,175.15
county,Onslow County,walking,NA,North Carolina,United States,2020-08-26,172.35
county,Onslow County,walking,NA,North Carolina,United States,2020-08-27,169.97
county,Onslow County,walking,NA,North Carolina,United States,2020-08-28,229.09
county,Onslow County,walking,NA,North Carolina,United States,2020-08-29,223.58
county,Onslow County,walking,NA,North Carolina,United States,2020-08-30,144.44
county,Onslow County,walking,NA,North Carolina,United States,2020-08-31,179.22
county,Onslow County,walking,NA,North Carolina,United States,2020-09-01,174.64
county,Onslow County,walking,NA,North Carolina,United States,2020-09-02,165.31
county,Onslow County,walking,NA,North Carolina,United States,2020-09-03,202.46
county,Onslow County,walking,NA,North Carolina,United States,2020-09-04,233.93
county,Onslow County,walking,NA,North Carolina,United States,2020-09-05,218.91
county,Onslow County,walking,NA,North Carolina,United States,2020-09-06,181.09
county,Onslow County,walking,NA,North Carolina,United States,2020-09-07,163.87
county,Onslow County,walking,NA,North Carolina,United States,2020-09-08,171.76
county,Onslow County,walking,NA,North Carolina,United States,2020-09-09,186.43
county,Onslow County,walking,NA,North Carolina,United States,2020-09-10,181.76
county,Onslow County,walking,NA,North Carolina,United States,2020-09-11,199.07
county,Onslow County,walking,NA,North Carolina,United States,2020-09-12,240.37
county,Onslow County,walking,NA,North Carolina,United States,2020-09-13,159.8
county,Onslow County,walking,NA,North Carolina,United States,2020-09-14,187.19
county,Onslow County,walking,NA,North Carolina,United States,2020-09-15,165.39
county,Onslow County,walking,NA,North Carolina,United States,2020-09-16,191.94
county,Onslow County,walking,NA,North Carolina,United States,2020-09-17,169.72
county,Onslow County,walking,NA,North Carolina,United States,2020-09-18,220.36
county,Onslow County,walking,NA,North Carolina,United States,2020-09-19,224.17
county,Onslow County,walking,NA,North Carolina,United States,2020-09-20,149.28
county,Onslow County,walking,NA,North Carolina,United States,2020-09-21,187.02
county,Onslow County,walking,NA,North Carolina,United States,2020-09-22,167.94
county,Onslow County,walking,NA,North Carolina,United States,2020-09-23,174.89
county,Onslow County,walking,NA,North Carolina,United States,2020-09-24,165.14
county,Onslow County,walking,NA,North Carolina,United States,2020-09-25,200.08
county,Onslow County,walking,NA,North Carolina,United States,2020-09-26,196.95
county,Onslow County,walking,NA,North Carolina,United States,2020-09-27,141.82
county,Onslow County,walking,NA,North Carolina,United States,2020-09-28,164.63
county,Onslow County,walking,NA,North Carolina,United States,2020-09-29,155.05
county,Onslow County,walking,NA,North Carolina,United States,2020-09-30,168.7
county,Onslow County,walking,NA,North Carolina,United States,2020-10-01,181.85
county,Onslow County,walking,NA,North Carolina,United States,2020-10-02,181.68
county,Onslow County,walking,NA,North Carolina,United States,2020-10-03,184.31
county,Onslow County,walking,NA,North Carolina,United States,2020-10-04,128.92
county,Onslow County,walking,NA,North Carolina,United States,2020-10-05,164.55
county,Onslow County,walking,NA,North Carolina,United States,2020-10-06,163.1
county,Onslow County,walking,NA,North Carolina,United States,2020-10-07,150.64
county,Onslow County,walking,NA,North Carolina,United States,2020-10-08,148.43
county,Onslow County,walking,NA,North Carolina,United States,2020-10-09,192.45
county,Onslow County,walking,NA,North Carolina,United States,2020-10-10,180.92
county,Onslow County,walking,NA,North Carolina,United States,2020-10-11,131.89
county,Onslow County,walking,NA,North Carolina,United States,2020-10-12,152.93
county,Onslow County,walking,NA,North Carolina,United States,2020-10-13,154.79
county,Onslow County,walking,NA,North Carolina,United States,2020-10-14,161.66
county,Onslow County,walking,NA,North Carolina,United States,2020-10-15,177.27
county,Onslow County,walking,NA,North Carolina,United States,2020-10-16,176.93
county,Onslow County,walking,NA,North Carolina,United States,2020-10-17,197.88
county,Onslow County,walking,NA,North Carolina,United States,2020-10-18,134.1
county,Onslow County,walking,NA,North Carolina,United States,2020-10-19,164.46
county,Onslow County,walking,NA,North Carolina,United States,2020-10-20,145.72
county,Onslow County,walking,NA,North Carolina,United States,2020-10-21,148.35
county,Onslow County,walking,NA,North Carolina,United States,2020-10-22,140.2
county,Onslow County,walking,NA,North Carolina,United States,2020-10-23,194.66
county,Onslow County,walking,NA,North Carolina,United States,2020-10-24,182.02
county,Onslow County,walking,NA,North Carolina,United States,2020-10-25,115.44
county,Onslow County,walking,NA,North Carolina,United States,2020-10-26,147.58
county,Onslow County,walking,NA,North Carolina,United States,2020-10-27,137.23
county,Onslow County,walking,NA,North Carolina,United States,2020-10-28,158.18
county,Onslow County,walking,NA,North Carolina,United States,2020-10-29,160.14
county,Onslow County,walking,NA,North Carolina,United States,2020-10-30,204.16
county,Onslow County,walking,NA,North Carolina,United States,2020-10-31,225.61
county,Onslow County,walking,NA,North Carolina,United States,2020-11-01,127.74
county,Onslow County,walking,NA,North Carolina,United States,2020-11-02,145.55
county,Onslow County,walking,NA,North Carolina,United States,2020-11-03,155.56
county,Onslow County,walking,NA,North Carolina,United States,2020-11-04,144.36
county,Onslow County,walking,NA,North Carolina,United States,2020-11-05,153.18
county,Onslow County,walking,NA,North Carolina,United States,2020-11-06,176.68
county,Onslow County,walking,NA,North Carolina,United States,2020-11-07,176.59
county,Onslow County,walking,NA,North Carolina,United States,2020-11-08,120.7
county,Onslow County,walking,NA,North Carolina,United States,2020-11-09,144.61
county,Onslow County,walking,NA,North Carolina,United States,2020-11-10,167.35
county,Onslow County,walking,NA,North Carolina,United States,2020-11-11,161.66
county,Onslow County,walking,NA,North Carolina,United States,2020-11-12,147.16
county,Onslow County,walking,NA,North Carolina,United States,2020-11-13,165.73
county,Onslow County,walking,NA,North Carolina,United States,2020-11-14,158.86
county,Onslow County,walking,NA,North Carolina,United States,2020-11-15,123.07
county,Onslow County,walking,NA,North Carolina,United States,2020-11-16,156.15
county,Onslow County,walking,NA,North Carolina,United States,2020-11-17,149.62
county,Onslow County,walking,NA,North Carolina,United States,2020-11-18,154.28
county,Onslow County,walking,NA,North Carolina,United States,2020-11-19,151.91
county,Onslow County,walking,NA,North Carolina,United States,2020-11-20,182.44
county,Onslow County,walking,NA,North Carolina,United States,2020-11-21,170.14
county,Onslow County,walking,NA,North Carolina,United States,2020-11-22,127.14
county,Onslow County,walking,NA,North Carolina,United States,2020-11-23,157.93
county,Onslow County,walking,NA,North Carolina,United States,2020-11-24,165.82
county,Onslow County,walking,NA,North Carolina,United States,2020-11-25,182.27
county,Onslow County,walking,NA,North Carolina,United States,2020-11-26,108.99
county,Onslow County,walking,NA,North Carolina,United States,2020-11-27,161.15
county,Onslow County,walking,NA,North Carolina,United States,2020-11-28,148.43
county,Onslow County,walking,NA,North Carolina,United States,2020-11-29,125.78
county,Onslow County,walking,NA,North Carolina,United States,2020-11-30,154.54
county,Onslow County,walking,NA,North Carolina,United States,2020-12-01,165.31
county,Onslow County,walking,NA,North Carolina,United States,2020-12-02,172.69
county,Onslow County,walking,NA,North Carolina,United States,2020-12-03,146.06
county,Onslow County,walking,NA,North Carolina,United States,2020-12-04,184.82
county,Onslow County,walking,NA,North Carolina,United States,2020-12-05,187.36
county,Onslow County,walking,NA,North Carolina,United States,2020-12-06,130.36
county,Onslow County,walking,NA,North Carolina,United States,2020-12-07,146.56
county,Onslow County,walking,NA,North Carolina,United States,2020-12-08,148.85
county,Onslow County,walking,NA,North Carolina,United States,2020-12-09,139.61
county,Onslow County,walking,NA,North Carolina,United States,2020-12-10,161.41
county,Onslow County,walking,NA,North Carolina,United States,2020-12-11,177.78
county,Onslow County,walking,NA,North Carolina,United States,2020-12-12,187.19
county,Onslow County,walking,NA,North Carolina,United States,2020-12-13,135.79
county,Onslow County,walking,NA,North Carolina,United States,2020-12-14,155.39
county,Onslow County,walking,NA,North Carolina,United States,2020-12-15,150.3
county,Onslow County,walking,NA,North Carolina,United States,2020-12-16,156.83
county,Onslow County,walking,NA,North Carolina,United States,2020-12-17,158.61
county,Onslow County,walking,NA,North Carolina,United States,2020-12-18,184.14
county,Onslow County,walking,NA,North Carolina,United States,2020-12-19,164.12
county,Onslow County,walking,NA,North Carolina,United States,2020-12-20,127.82
county,Onslow County,walking,NA,North Carolina,United States,2020-12-21,137.4
county,Onslow County,walking,NA,North Carolina,United States,2020-12-22,155.13
county,Onslow County,walking,NA,North Carolina,United States,2020-12-23,150.04
county,Onslow County,walking,NA,North Carolina,United States,2020-12-24,103.65
county,Onslow County,walking,NA,North Carolina,United States,2020-12-25,52.59
county,Onslow County,walking,NA,North Carolina,United States,2020-12-26,103.48
county,Onslow County,walking,NA,North Carolina,United States,2020-12-27,99.66
county,Onslow County,walking,NA,North Carolina,United States,2020-12-28,141.31
county,Onslow County,walking,NA,North Carolina,United States,2020-12-29,127.74
county,Onslow County,walking,NA,North Carolina,United States,2020-12-30,148.6
county,Onslow County,walking,NA,North Carolina,United States,2020-12-31,159.03
county,Onslow County,walking,NA,North Carolina,United States,2021-01-01,103.48
county,Onslow County,walking,NA,North Carolina,United States,2021-01-02,134.35
county,Onslow County,walking,NA,North Carolina,United States,2021-01-03,131.89
county,Onslow County,walking,NA,North Carolina,United States,2021-01-04,148.77
county,Onslow County,walking,NA,North Carolina,United States,2021-01-05,148.6
county,Onslow County,walking,NA,North Carolina,United States,2021-01-06,146.31
county,Onslow County,walking,NA,North Carolina,United States,2021-01-07,149.11
county,Onslow County,walking,NA,North Carolina,United States,2021-01-08,168.79
county,Onslow County,walking,NA,North Carolina,United States,2021-01-09,158.44
county,Onslow County,walking,NA,North Carolina,United States,2021-01-10,115.69
county,Onslow County,walking,NA,North Carolina,United States,2021-01-11,149.87
county,Onslow County,walking,NA,North Carolina,United States,2021-01-12,126.55
county,Onslow County,walking,NA,North Carolina,United States,2021-01-13,150.72
county,Onslow County,walking,NA,North Carolina,United States,2021-01-14,150.64
